txn_id,user_id,account_id,merchant_id,amount,txn_type,category,subcategory,raw_description,clean_description,payment_mode,user_verified,is_recurring,confidence_score,balance_after_txn,txn_timestamp,cat_method,source_type,is_anomalous,anomaly_score,user_verified_category,location,recurring_group_id,ml_metadata
210,1,1,17,24990.16,debit,Investments,Stock Purchase,ZERODHA BROKING LIMITED UPI 26012026 TXN602184,zerodha broking stock purchase,UPI,true,false,0.9623,200234.96,2026-01-26T09:47:00Z,sentence_transformer,csv_import,false,0.1065,true,"Mumbai, MH",,"{""month"": 1, ""day_of_week"": 0, ""hour"": 9, ""rolling_avg_spend"": 5000.0, ""category_volatility"": 0.04, ""balance_after_txn"": 200234.96, ""monthly_surplus_estimate"": 36000.0, ""amount_z_score"": 13.3268, ""daily_txn_freq"": 3.46, ""avg_spend_per_category"": 4793.26, ""spend_std_dev"": 1400.0, ""expense_volatility"": 4.0, ""is_odd_hour"": 0}"
211,1,1,21,12068.63,debit,Finance,Credit Card Bill,ICICI CREDIT CARD BILL PAYMENT JAN2026 REF437237,icici credit card bill payment monthly,NEFT,true,true,0.96,188166.33,2026-01-25T11:30:00Z,rule_based,csv_import,false,0.0665,true,"Mumbai, MH",RG-CCBILL-001,"{""month"": 1, ""day_of_week"": 6, ""hour"": 11, ""rolling_avg_spend"": 18000.0, ""category_volatility"": 0.05, ""balance_after_txn"": 188166.33, ""monthly_surplus_estimate"": 36000.0, ""amount_z_score"": -1.0984, ""daily_txn_freq"": 2.33, ""avg_spend_per_category"": 18242.28, ""spend_std_dev"": 5040.0, ""expense_volatility"": 5.0, ""is_odd_hour"": 0}"
212,1,1,25,1245.11,debit,Entertainment,Online Shopping,BOOKMYSHOW TICKETS 27012026 TXN312994,bookmyshow weekend purchase,Card,false,false,0.8269,186921.22,2026-01-27T19:23:00Z,sentence_transformer,csv_import,false,0.1031,false,"Mumbai, MH",,"{""month"": 1, ""day_of_week"": 1, ""hour"": 19, ""rolling_avg_spend"": 1500.0, ""category_volatility"": 0.55, ""balance_after_txn"": 186921.22, ""monthly_surplus_estimate"": 36000.0, ""amount_z_score"": -0.5664, ""daily_txn_freq"": 3.59, ""avg_spend_per_category"": 1209.73, ""spend_std_dev"": 420.0, ""expense_volatility"": 55.0, ""is_odd_hour"": 0}"
213,1,1,25,843.7,debit,Shopping,Online Shopping,BOOKMYSHOW TICKETS 28012026 TXN341192,bookmyshow weekend purchase,Card,false,false,0.8655,186077.52,2026-01-28T21:37:00Z,rule_based,csv_import,false,0.0949,false,"Juhu, MH",,"{""month"": 1, ""day_of_week"": 2, ""hour"": 21, ""rolling_avg_spend"": 1500.0, ""category_volatility"": 0.55, ""balance_after_txn"": 186077.52, ""monthly_surplus_estimate"": 36000.0, ""amount_z_score"": -1.4584, ""daily_txn_freq"": 4.3, ""avg_spend_per_category"": 1402.54, ""spend_std_dev"": 420.0, ""expense_volatility"": 55.0, ""is_odd_hour"": 0}"
214,1,1,25,1232.95,debit,Entertainment,Movie Tickets,BOOKMYSHOW TICKETS 27012026 TXN246757,bookmyshow weekend purchase,Card,false,false,0.8076,184844.57,2026-01-27T22:41:00Z,sentence_transformer,csv_import,false,0.0981,false,"Mumbai, MH",,"{""month"": 1, ""day_of_week"": 1, ""hour"": 22, ""rolling_avg_spend"": 1500.0, ""category_volatility"": 0.55, ""balance_after_txn"": 184844.57, ""monthly_surplus_estimate"": 36000.0, ""amount_z_score"": -0.5934, ""daily_txn_freq"": 4.31, ""avg_spend_per_category"": 1600.93, ""spend_std_dev"": 420.0, ""expense_volatility"": 55.0, ""is_odd_hour"": 0}"
215,1,1,,120000.0,credit,Salary,Monthly Salary,SALARY CREDIT NEFT - TECHCORP INDIA - FEB2026 - REF901467,salary credit techcorp india monthly,NEFT,true,true,0.98,304844.57,2026-02-01T09:15:00Z,rule_based,csv_import,false,0.02,true,"Mumbai, MH",RG-SALARY-001,"{""month"": 2, ""day_of_week"": 6, ""hour"": 9, ""rolling_avg_spend"": 120000.0, ""category_volatility"": 0.01, ""balance_after_txn"": 304844.57, ""monthly_surplus_estimate"": 36000.0, ""amount_z_score"": 0.0, ""daily_txn_freq"": 1.02, ""avg_spend_per_category"": 102599.59, ""spend_std_dev"": 33600.0, ""expense_volatility"": 1.0, ""is_odd_hour"": 0}"
216,1,1,,22000.0,debit,Rent,Monthly Rent,NEFT TO LANDLORD RAJESH KUMAR - RENT FEB2026 - REF761338,rent payment landlord monthly,NEFT,true,true,0.97,282844.57,2026-02-02T10:00:00Z,rule_based,csv_import,false,0.03,true,"Mumbai, MH",RG-RENT-001,"{""month"": 2, ""day_of_week"": 0, ""hour"": 10, ""rolling_avg_spend"": 22000.0, ""category_volatility"": 0.0, ""balance_after_txn"": 282844.57, ""monthly_surplus_estimate"": 36000.0, ""amount_z_score"": 0.0, ""daily_txn_freq"": 1.81, ""avg_spend_per_category"": 23823.09, ""spend_std_dev"": 6160.0, ""expense_volatility"": 0.0, ""is_odd_hour"": 0}"
217,1,1,16,10000.0,debit,Investments,Mutual Fund SIP,SBI MUTUAL FUND SIP AUTO DEBIT - FEB2026 - FOLIO12345,sbi mutual fund sip auto debit monthly,Auto-Debit,true,true,0.97,272844.57,2026-02-05T10:30:00Z,rule_based,csv_import,false,0.02,true,"Mumbai, MH",RG-SIP-001,"{""month"": 2, ""day_of_week"": 3, ""hour"": 10, ""rolling_avg_spend"": 5000.0, ""category_volatility"": 0.04, ""balance_after_txn"": 272844.57, ""monthly_surplus_estimate"": 36000.0, ""amount_z_score"": 3.3333, ""daily_txn_freq"": 1.03, ""avg_spend_per_category"": 5011.47, ""spend_std_dev"": 1400.0, ""expense_volatility"": 4.0, ""is_odd_hour"": 0}"
218,1,1,5,599.0,debit,Utilities,Mobile Recharge,JIO PREPAID RECHARGE UPI 06022026 REF7261268,jio prepaid recharge monthly,UPI,false,true,0.95,272245.57,2026-02-06T11:00:00Z,rule_based,csv_import,false,0.04,false,"Mumbai, MH",RG-JIO-001,"{""month"": 2, ""day_of_week"": 4, ""hour"": 11, ""rolling_avg_spend"": 600.0, ""category_volatility"": 0.08, ""balance_after_txn"": 272245.57, ""monthly_surplus_estimate"": 36000.0, ""amount_z_score"": -0.0056, ""daily_txn_freq"": 1.21, ""avg_spend_per_category"": 633.05, ""spend_std_dev"": 168.0, ""expense_volatility"": 8.0, ""is_odd_hour"": 0}"
219,1,1,7,649.0,debit,Entertainment,Streaming,NETFLIX INDIA PVT LTD AUTO DEBIT 08022026,netflix india subscription monthly,Auto-Debit,false,true,0.96,271596.57,2026-02-08T14:00:00Z,rule_based,csv_import,false,0.03,false,"Mumbai, MH",RG-NETFLIX-001,"{""month"": 2, ""day_of_week"": 6, ""hour"": 14, ""rolling_avg_spend"": 300.0, ""category_volatility"": 0.35, ""balance_after_txn"": 271596.57, ""monthly_surplus_estimate"": 36000.0, ""amount_z_score"": 3.8778, ""daily_txn_freq"": 4.27, ""avg_spend_per_category"": 349.53, ""spend_std_dev"": 84.0, ""expense_volatility"": 35.0, ""is_odd_hour"": 0}"
220,1,1,6,999.0,debit,Utilities,Broadband,AIRTEL BROADBAND MONTHLY BILL FEB2026 REF791309,airtel broadband monthly bill,Auto-Debit,false,true,0.95,270597.57,2026-02-10T09:30:00Z,rule_based,csv_import,false,0.03,false,"Mumbai, MH",RG-AIRTEL-001,"{""month"": 2, ""day_of_week"": 1, ""hour"": 9, ""rolling_avg_spend"": 600.0, ""category_volatility"": 0.08, ""balance_after_txn"": 270597.57, ""monthly_surplus_estimate"": 36000.0, ""amount_z_score"": 2.2167, ""daily_txn_freq"": 2.71, ""avg_spend_per_category"": 481.59, ""spend_std_dev"": 168.0, ""expense_volatility"": 8.0, ""is_odd_hour"": 0}"
221,1,1,23,119.0,debit,Entertainment,Music Streaming,SPOTIFY INDIA MUSIC SUBSCRIPTION 12022026,spotify india music subscription,Auto-Debit,false,true,0.95,270478.57,2026-02-12T10:00:00Z,rule_based,csv_import,false,0.03,false,"Mumbai, MH",RG-SPOTIFY-001,"{""month"": 2, ""day_of_week"": 3, ""hour"": 10, ""rolling_avg_spend"": 300.0, ""category_volatility"": 0.35, ""balance_after_txn"": 270478.57, ""monthly_surplus_estimate"": 36000.0, ""amount_z_score"": -2.0111, ""daily_txn_freq"": 2.93, ""avg_spend_per_category"": 241.42, ""spend_std_dev"": 84.0, ""expense_volatility"": 35.0, ""is_odd_hour"": 0}"
222,1,1,2,91.49,debit,Food & Dining,Cafe,ZOMATO* ORDER 9876543 24022026 TXN551488,zomato food order,UPI,false,false,0.8161,270387.08,2026-02-24T13:34:00Z,sentence_transformer,csv_import,false,0.1501,false,"Mumbai, MH",,"{""month"": 2, ""day_of_week"": 1, ""hour"": 13, ""rolling_avg_spend"": 350.0, ""category_volatility"": 0.42, ""balance_after_txn"": 270387.08, ""monthly_surplus_estimate"": 36000.0, ""amount_z_score"": -2.462, ""daily_txn_freq"": 1.84, ""avg_spend_per_category"": 366.77, ""spend_std_dev"": 98.0, ""expense_volatility"": 42.0, ""is_odd_hour"": 0}"
223,1,1,2,612.61,debit,Food & Dining,Restaurant,ZOMATO* ORDER 9876543 09022026 TXN692447,zomato food order,UPI,false,false,0.9485,269774.47,2026-02-09T21:22:00Z,rule_based,csv_import,true,0.8706,false,"Thane, MH",,"{""month"": 2, ""day_of_week"": 0, ""hour"": 21, ""rolling_avg_spend"": 350.0, ""category_volatility"": 0.42, ""balance_after_txn"": 269774.47, ""monthly_surplus_estimate"": 36000.0, ""amount_z_score"": 2.501, ""daily_txn_freq"": 3.39, ""avg_spend_per_category"": 398.7, ""spend_std_dev"": 98.0, ""expense_volatility"": 42.0, ""is_odd_hour"": 0}"
224,1,1,1,142.65,debit,Food & Dining,Cafe,SWIGGY ORDER* 1234567 21022026 TXN599127,swiggy food order,UPI,false,false,0.8955,269631.82,2026-02-21T21:41:00Z,rule_based,csv_import,false,0.0807,false,"Mumbai, MH",,"{""month"": 2, ""day_of_week"": 5, ""hour"": 21, ""rolling_avg_spend"": 350.0, ""category_volatility"": 0.42, ""balance_after_txn"": 269631.82, ""monthly_surplus_estimate"": 36000.0, ""amount_z_score"": -1.9748, ""daily_txn_freq"": 2.75, ""avg_spend_per_category"": 340.75, ""spend_std_dev"": 98.0, ""expense_volatility"": 42.0, ""is_odd_hour"": 0}"
225,1,1,1,683.85,debit,Food & Dining,Restaurant,SWIGGY ORDER* 1234567 17022026 TXN148823,swiggy food order,UPI,false,false,0.9027,268947.97,2026-02-17T08:14:00Z,ml_model,csv_import,false,0.1107,false,"Mumbai, MH",,"{""month"": 2, ""day_of_week"": 1, ""hour"": 8, ""rolling_avg_spend"": 350.0, ""category_volatility"": 0.42, ""balance_after_txn"": 268947.97, ""monthly_surplus_estimate"": 36000.0, ""amount_z_score"": 3.1795, ""daily_txn_freq"": 1.63, ""avg_spend_per_category"": 399.06, ""spend_std_dev"": 98.0, ""expense_volatility"": 42.0, ""is_odd_hour"": 0}"
226,1,1,1,584.01,debit,Food & Dining,Restaurant,SWIGGY ORDER* 1234567 01022026 TXN180674,swiggy food order,Card,false,false,0.8244,268363.96,2026-02-01T09:37:00Z,rule_based,csv_import,false,0.134,false,"Navi Mumbai, MH",,"{""month"": 2, ""day_of_week"": 6, ""hour"": 9, ""rolling_avg_spend"": 350.0, ""category_volatility"": 0.42, ""balance_after_txn"": 268363.96, ""monthly_surplus_estimate"": 36000.0, ""amount_z_score"": 2.2287, ""daily_txn_freq"": 3.37, ""avg_spend_per_category"": 355.68, ""spend_std_dev"": 98.0, ""expense_volatility"": 42.0, ""is_odd_hour"": 0}"
227,1,1,1,609.63,debit,Food & Dining,Cafe,SWIGGY ORDER* 1234567 13022026 TXN462659,swiggy food order,UPI,false,false,0.8147,267754.33,2026-02-13T21:47:00Z,rule_based,csv_import,false,0.0325,false,"Mumbai, MH",,"{""month"": 2, ""day_of_week"": 4, ""hour"": 21, ""rolling_avg_spend"": 350.0, ""category_volatility"": 0.42, ""balance_after_txn"": 267754.33, ""monthly_surplus_estimate"": 36000.0, ""amount_z_score"": 2.4727, ""daily_txn_freq"": 2.19, ""avg_spend_per_category"": 387.66, ""spend_std_dev"": 98.0, ""expense_volatility"": 42.0, ""is_odd_hour"": 0}"
228,1,1,2,99.85,debit,Food & Dining,Restaurant,ZOMATO* ORDER 9876543 20022026 TXN614435,zomato food order,UPI,false,false,0.8534,267654.48,2026-02-20T14:49:00Z,tfidf_classifier,csv_import,false,0.0637,false,"Navi Mumbai, MH",,"{""month"": 2, ""day_of_week"": 4, ""hour"": 14, ""rolling_avg_spend"": 350.0, ""category_volatility"": 0.42, ""balance_after_txn"": 267654.48, ""monthly_surplus_estimate"": 36000.0, ""amount_z_score"": -2.3824, ""daily_txn_freq"": 1.65, ""avg_spend_per_category"": 362.02, ""spend_std_dev"": 98.0, ""expense_volatility"": 42.0, ""is_odd_hour"": 0}"
229,1,1,24,277.9,debit,Food & Dining,Online Food Order,DOMINOS PIZZA ORDER 13022026 TXN186023,domino's pizza food order,Card,false,false,0.8231,267376.58,2026-02-13T08:49:00Z,rule_based,csv_import,false,0.0594,false,"Navi Mumbai, MH",,"{""month"": 2, ""day_of_week"": 4, ""hour"": 8, ""rolling_avg_spend"": 350.0, ""category_volatility"": 0.42, ""balance_after_txn"": 267376.58, ""monthly_surplus_estimate"": 36000.0, ""amount_z_score"": -0.6867, ""daily_txn_freq"": 2.11, ""avg_spend_per_category"": 294.92, ""spend_std_dev"": 98.0, ""expense_volatility"": 42.0, ""is_odd_hour"": 0}"
230,1,1,2,590.1,debit,Food & Dining,Online Food Order,ZOMATO* ORDER 9876543 01022026 TXN296494,zomato food order,Card,false,false,0.8673,266786.48,2026-02-01T13:28:00Z,tfidf_classifier,csv_import,false,0.0364,false,"Mumbai, MH",,"{""month"": 2, ""day_of_week"": 6, ""hour"": 13, ""rolling_avg_spend"": 350.0, ""category_volatility"": 0.42, ""balance_after_txn"": 266786.48, ""monthly_surplus_estimate"": 36000.0, ""amount_z_score"": 2.2867, ""daily_txn_freq"": 1.09, ""avg_spend_per_category"": 329.55, ""spend_std_dev"": 98.0, ""expense_volatility"": 42.0, ""is_odd_hour"": 0}"
231,1,1,2,658.69,debit,Food & Dining,Online Food Order,ZOMATO* ORDER 9876543 03022026 TXN860053,zomato food order,UPI,false,false,0.8858,266127.79,2026-02-03T19:38:00Z,rule_based,csv_import,true,0.7452,false,"Navi Mumbai, MH",,"{""month"": 2, ""day_of_week"": 1, ""hour"": 19, ""rolling_avg_spend"": 350.0, ""category_volatility"": 0.42, ""balance_after_txn"": 266127.79, ""monthly_surplus_estimate"": 36000.0, ""amount_z_score"": 2.9399, ""daily_txn_freq"": 1.59, ""avg_spend_per_category"": 317.65, ""spend_std_dev"": 98.0, ""expense_volatility"": 42.0, ""is_odd_hour"": 0}"
232,1,1,3,1417.09,debit,Groceries,Household,BIGBASKET ONLINE GRC 16022026 TXN414313,bigbasket grocery purchase,Card,false,false,0.9296,264710.7,2026-02-16T12:04:00Z,ml_model,csv_import,false,0.0452,false,"Mumbai, MH",,"{""month"": 2, ""day_of_week"": 0, ""hour"": 12, ""rolling_avg_spend"": 1200.0, ""category_volatility"": 0.21, ""balance_after_txn"": 264710.7, ""monthly_surplus_estimate"": 36000.0, ""amount_z_score"": 0.603, ""daily_txn_freq"": 3.52, ""avg_spend_per_category"": 1197.99, ""spend_std_dev"": 336.0, ""expense_volatility"": 21.0, ""is_odd_hour"": 0}"
233,1,1,3,579.37,debit,Groceries,Vegetables,BIGBASKET ONLINE GRC 20022026 TXN514913,bigbasket grocery purchase,Card,false,false,0.9378,264131.33,2026-02-20T13:29:00Z,tfidf_classifier,csv_import,false,0.1004,false,"Thane, MH",,"{""month"": 2, ""day_of_week"": 4, ""hour"": 13, ""rolling_avg_spend"": 1200.0, ""category_volatility"": 0.21, ""balance_after_txn"": 264131.33, ""monthly_surplus_estimate"": 36000.0, ""amount_z_score"": -1.724, ""daily_txn_freq"": 2.54, ""avg_spend_per_category"": 1166.7, ""spend_std_dev"": 336.0, ""expense_volatility"": 21.0, ""is_odd_hour"": 0}"
234,1,1,20,2852.38,debit,Groceries,Vegetables,RELIANCE FRESH STORE 12 05022026 TXN602278,reliance fresh grocery purchase,Card,false,false,0.8449,261278.95,2026-02-05T14:20:00Z,tfidf_classifier,csv_import,false,0.1169,false,"Thane, MH",,"{""month"": 2, ""day_of_week"": 3, ""hour"": 14, ""rolling_avg_spend"": 1200.0, ""category_volatility"": 0.21, ""balance_after_txn"": 261278.95, ""monthly_surplus_estimate"": 36000.0, ""amount_z_score"": 4.5899, ""daily_txn_freq"": 3.57, ""avg_spend_per_category"": 1263.79, ""spend_std_dev"": 336.0, ""expense_volatility"": 21.0, ""is_odd_hour"": 0}"
235,1,1,9,2133.95,debit,Shopping,Electronics,FLIPKART INTERNET PVT LTD 13022026 TXN720995,flipkart online shopping,NetBanking,false,false,0.817,259145.0,2026-02-13T15:52:00Z,sentence_transformer,csv_import,false,0.1418,false,"Navi Mumbai, MH",,"{""month"": 2, ""day_of_week"": 4, ""hour"": 15, ""rolling_avg_spend"": 1500.0, ""category_volatility"": 0.55, ""balance_after_txn"": 259145.0, ""monthly_surplus_estimate"": 36000.0, ""amount_z_score"": 1.4088, ""daily_txn_freq"": 4.3, ""avg_spend_per_category"": 1325.79, ""spend_std_dev"": 420.0, ""expense_volatility"": 55.0, ""is_odd_hour"": 0}"
236,1,1,9,3766.45,debit,Shopping,Clothing,FLIPKART INTERNET PVT LTD 23022026 TXN353777,flipkart online shopping,UPI,false,false,0.8888,255378.55,2026-02-23T12:52:00Z,tfidf_classifier,csv_import,false,0.0467,false,"Navi Mumbai, MH",,"{""month"": 2, ""day_of_week"": 0, ""hour"": 12, ""rolling_avg_spend"": 1500.0, ""category_volatility"": 0.55, ""balance_after_txn"": 255378.55, ""monthly_surplus_estimate"": 36000.0, ""amount_z_score"": 5.0366, ""daily_txn_freq"": 1.26, ""avg_spend_per_category"": 1794.42, ""spend_std_dev"": 420.0, ""expense_volatility"": 55.0, ""is_odd_hour"": 0}"
237,1,1,12,742.62,debit,Transport,Metro,HPCL PETROL PUMP 4567 19022026 TXN538620,hpcl transport,UPI,false,false,0.9228,254635.93,2026-02-19T19:34:00Z,ml_model,csv_import,false,0.1042,false,"Dadar, MH",,"{""month"": 2, ""day_of_week"": 3, ""hour"": 19, ""rolling_avg_spend"": 400.0, ""category_volatility"": 0.38, ""balance_after_txn"": 254635.93, ""monthly_surplus_estimate"": 36000.0, ""amount_z_score"": 2.8552, ""daily_txn_freq"": 3.08, ""avg_spend_per_category"": 466.3, ""spend_std_dev"": 112.0, ""expense_volatility"": 38.0, ""is_odd_hour"": 0}"
238,1,1,12,316.26,debit,Transport,Metro,HPCL PETROL PUMP 4567 04022026 TXN742439,hpcl transport,UPI,false,false,0.8932,254319.67,2026-02-04T09:42:00Z,tfidf_classifier,csv_import,false,0.136,false,"Thane, MH",,"{""month"": 2, ""day_of_week"": 2, ""hour"": 9, ""rolling_avg_spend"": 400.0, ""category_volatility"": 0.38, ""balance_after_txn"": 254319.67, ""monthly_surplus_estimate"": 36000.0, ""amount_z_score"": -0.6978, ""daily_txn_freq"": 4.38, ""avg_spend_per_category"": 388.87, ""spend_std_dev"": 112.0, ""expense_volatility"": 38.0, ""is_odd_hour"": 0}"
239,1,1,10,433.01,debit,Transport,Metro,UBER INDIA TECH PVT LTD 01022026 TXN685098,uber transport,UPI,false,false,0.878,253886.66,2026-02-01T08:16:00Z,tfidf_classifier,csv_import,false,0.0756,false,"Dadar, MH",,"{""month"": 2, ""day_of_week"": 6, ""hour"": 8, ""rolling_avg_spend"": 400.0, ""category_volatility"": 0.38, ""balance_after_txn"": 253886.66, ""monthly_surplus_estimate"": 36000.0, ""amount_z_score"": 0.2751, ""daily_txn_freq"": 3.06, ""avg_spend_per_category"": 400.07, ""spend_std_dev"": 112.0, ""expense_volatility"": 38.0, ""is_odd_hour"": 0}"
240,1,1,10,271.57,debit,Transport,Cab,UBER INDIA TECH PVT LTD 12022026 TXN221707,uber transport,UPI,false,false,0.8653,253615.09,2026-02-12T08:30:00Z,ml_model,csv_import,false,0.0746,false,"Mumbai, MH",,"{""month"": 2, ""day_of_week"": 3, ""hour"": 8, ""rolling_avg_spend"": 400.0, ""category_volatility"": 0.38, ""balance_after_txn"": 253615.09, ""monthly_surplus_estimate"": 36000.0, ""amount_z_score"": -1.0703, ""daily_txn_freq"": 2.82, ""avg_spend_per_category"": 375.73, ""spend_std_dev"": 112.0, ""expense_volatility"": 38.0, ""is_odd_hour"": 0}"
241,1,1,12,389.34,debit,Transport,Cab,HPCL PETROL PUMP 4567 04022026 TXN414849,hpcl transport,UPI,false,false,0.9253,253225.75,2026-02-04T19:46:00Z,sentence_transformer,csv_import,false,0.0227,false,"Thane, MH",,"{""month"": 2, ""day_of_week"": 2, ""hour"": 19, ""rolling_avg_spend"": 400.0, ""category_volatility"": 0.38, ""balance_after_txn"": 253225.75, ""monthly_surplus_estimate"": 36000.0, ""amount_z_score"": -0.0888, ""daily_txn_freq"": 3.27, ""avg_spend_per_category"": 428.34, ""spend_std_dev"": 112.0, ""expense_volatility"": 38.0, ""is_odd_hour"": 0}"
242,1,1,10,463.93,debit,Transport,Petrol,UBER INDIA TECH PVT LTD 06022026 TXN687044,uber transport,Card,false,false,0.9446,252761.82,2026-02-06T09:33:00Z,rule_based,csv_import,false,0.1157,false,"Dadar, MH",,"{""month"": 2, ""day_of_week"": 4, ""hour"": 9, ""rolling_avg_spend"": 400.0, ""category_volatility"": 0.38, ""balance_after_txn"": 252761.82, ""monthly_surplus_estimate"": 36000.0, ""amount_z_score"": 0.5328, ""daily_txn_freq"": 1.65, ""avg_spend_per_category"": 422.48, ""spend_std_dev"": 112.0, ""expense_volatility"": 38.0, ""is_odd_hour"": 0}"
243,1,1,12,510.58,debit,Transport,Cab,HPCL PETROL PUMP 4567 14022026 TXN571413,hpcl transport,Card,false,false,0.8705,252251.24,2026-02-14T19:01:00Z,rule_based,csv_import,false,0.0447,false,"Dadar, MH",,"{""month"": 2, ""day_of_week"": 5, ""hour"": 19, ""rolling_avg_spend"": 400.0, ""category_volatility"": 0.38, ""balance_after_txn"": 252251.24, ""monthly_surplus_estimate"": 36000.0, ""amount_z_score"": 0.9215, ""daily_txn_freq"": 3.83, ""avg_spend_per_category"": 330.01, ""spend_std_dev"": 112.0, ""expense_volatility"": 38.0, ""is_odd_hour"": 0}"
244,1,1,17,6532.71,debit,Investments,Stock Purchase,ZERODHA BROKING LIMITED UPI 08022026 TXN219490,zerodha broking stock purchase,UPI,true,false,0.9036,245718.53,2026-02-08T11:20:00Z,sentence_transformer,csv_import,false,0.1249,true,"Mumbai, MH",,"{""month"": 2, ""day_of_week"": 6, ""hour"": 11, ""rolling_avg_spend"": 5000.0, ""category_volatility"": 0.04, ""balance_after_txn"": 245718.53, ""monthly_surplus_estimate"": 36000.0, ""amount_z_score"": 1.0218, ""daily_txn_freq"": 2.85, ""avg_spend_per_category"": 5278.22, ""spend_std_dev"": 1400.0, ""expense_volatility"": 4.0, ""is_odd_hour"": 0}"
245,1,1,17,11028.51,debit,Investments,Stock Purchase,ZERODHA BROKING LIMITED UPI 22022026 TXN219781,zerodha broking stock purchase,UPI,true,false,0.9113,234690.02,2026-02-22T12:39:00Z,sentence_transformer,csv_import,false,0.123,true,"Mumbai, MH",,"{""month"": 2, ""day_of_week"": 6, ""hour"": 12, ""rolling_avg_spend"": 5000.0, ""category_volatility"": 0.04, ""balance_after_txn"": 234690.02, ""monthly_surplus_estimate"": 36000.0, ""amount_z_score"": 4.019, ""daily_txn_freq"": 3.16, ""avg_spend_per_category"": 5627.48, ""spend_std_dev"": 1400.0, ""expense_volatility"": 4.0, ""is_odd_hour"": 0}"
246,1,1,21,20001.8,debit,Finance,Credit Card Bill,ICICI CREDIT CARD BILL PAYMENT FEB2026 REF411893,icici credit card bill payment monthly,NEFT,true,true,0.96,214688.22,2026-02-25T11:30:00Z,rule_based,csv_import,false,0.0751,true,"Mumbai, MH",RG-CCBILL-001,"{""month"": 2, ""day_of_week"": 2, ""hour"": 11, ""rolling_avg_spend"": 18000.0, ""category_volatility"": 0.05, ""balance_after_txn"": 214688.22, ""monthly_surplus_estimate"": 36000.0, ""amount_z_score"": 0.3707, ""daily_txn_freq"": 3.07, ""avg_spend_per_category"": 19239.19, ""spend_std_dev"": 5040.0, ""expense_volatility"": 5.0, ""is_odd_hour"": 0}"
247,1,1,8,18500.0,debit,Shopping,Electronics,AMAZON PAY SELLER SERVICES 17112025 TXN998877 APPLE IPHONE,amazon electronics large purchase midnight,NetBanking,false,false,0.88,196188.22,2025-11-17T02:33:00Z,sentence_transformer,csv_import,true,0.9312,false,"Kolkata, WB",,"{""month"": 11, ""day_of_week"": 0, ""hour"": 2, ""rolling_avg_spend"": 1500.0, ""category_volatility"": 0.85, ""balance_after_txn"": 196188.22, ""monthly_surplus_estimate"": 12000.0, ""amount_z_score"": 37.7778, ""daily_txn_freq"": 2.36, ""avg_spend_per_category"": 1557.86, ""spend_std_dev"": 420.0, ""expense_volatility"": 85.0, ""is_odd_hour"": 1}"
