txn_id,user_id,raw_description,cleaned_description,merchant_name,amount,txn_type,payment_mode,category,subcategory,confidence_score,txn_timestamp,month,day_of_week,hour,is_recurring,avg_spend_per_category,spend_std_dev,monthly_surplus,expense_volatility,balance_after_txn,user_corrected_label
2153,3,SALARY CREDIT 9418,salary credit 9418,Employer,110633.98,credit,Cash,Income,Salary,0.8952,2024-10-19 13:28:00,10,5,13,0,,,100422.17,18070.35,95458.4,Income
69,3,BigBasket 5460,bigbasket 5460,BigBasket,2203.48,debit,Cash,Groceries,Online Grocery,0.9066,2024-10-22 20:07:00,10,1,20,0,1330.62,961.45,100422.17,18070.35,93254.92,Groceries
178,3,BANK INTEREST 6489,bank interest 6489,Bank,1452.62,credit,Wallet,Income,Interest,0.8704,2024-10-23 07:00:00,10,2,7,0,,,100422.17,18070.35,94707.54,Income
228,3,PETROL PUMP HPCL 3321,petrol pump hpcl 3321,HPCL,1856.15,refund,Net Banking,Transport,Fuel,0.7348,2024-10-29 19:58:00,10,1,19,0,,,100422.17,18070.35,92851.39,Transport
2009,3,IRCTC E-TICKET 9317,irctc e ticket 9317,IRCTC,1601.15,transfer,UPI,Travel,Train Tickets,0.5501,2024-11-02 22:20:00,11,5,22,0,,,66979.97,18070.35,91250.24,Travel
1210,3,PETROL PUMP HPCL 4718,petrol pump hpcl 4718,HPCL,1552.52,debit,Cash,Transport,Fuel,0.8231,2024-11-03 10:02:00,11,6,10,0,848.52,777.07,66979.97,18070.35,89697.72,Transport
518,3,ZOMATO* 5780,zomato 5780,Zomato,444.87,debit,Cash,Food & Dining,Food Delivery,0.8734,2024-11-07 14:03:00,11,3,14,0,420.57,201.22,66979.97,18070.35,89252.85,Food & Dining
847,3,NETFLIX INDIA 4077,netflix india 4077,Netflix,629.3,debit,Debit Card,Entertainment,Streaming,0.9452,2024-11-13 11:56:00,11,2,11,1,618.26,441.82,66979.97,18070.35,88623.55,Entertainment
1438,3,FREELANCE PAYMENT 5699,freelance payment 5699,Freelance,3937.13,credit,Net Banking,Income,Freelance,0.9613,2024-11-14 08:51:00,11,3,8,0,,,66979.97,18070.35,92560.68,Income
803,3,SALARY CREDIT 2438,salary credit 2438,Employer,105144.7,credit,Debit Card,Income,Salary,0.8725,2024-11-17 09:02:00,11,6,9,0,,,66979.97,18070.35,197705.38,Income
2062,3,GROFERS/BLINKIT 2680,grofers blinkit 2680,Blinkit,954.94,debit,UPI,Groceries,Quick Commerce,0.7704,2024-11-18 19:24:00,11,0,19,0,1330.62,961.45,66979.97,18070.35,196750.44,Groceries
1758,3,GROFERS/BLINKIT 4199,grofers blinkit 4199,Blinkit,567.58,debit,IMPS,Groceries,Quick Commerce,0.955,2024-11-24 14:37:00,11,6,14,0,1330.62,961.45,66979.97,18070.35,196182.86,Groceries
1090,3,SBI MUTUAL FUND SIP 8555,sbi mutual fund sip 8555,SBI MF,8796.13,transfer,Net Banking,Investments,Mutual Fund,0.9683,2024-11-26 10:18:00,11,1,10,1,,,66979.97,18070.35,187386.73,Utilities
685,3,ZERODHA* 6554,zerodha 6554,Zerodha,37630.64,debit,IMPS,Investments,Stock Trading,0.8162,2024-11-29 08:51:00,11,4,8,0,20518.47,16874.6,66979.97,18070.35,149756.09,Investments
420,3,SWIGGY ORDER* 9835,swiggy order 9835,Swiggy,322.01,debit,Wallet,Food & Dining,Food Delivery,0.8646,2024-11-29 21:29:00,11,4,21,0,420.57,201.22,66979.97,18070.35,149434.08,Food & Dining
444,3,BYJU'S SUBSCRIPTION 6319,byju's subscription 6319,Byjus,2399.07,debit,Cash,Education,Online Learning,0.9801,2024-12-11 11:34:00,12,2,11,0,2370.13,913.23,-6217.81,18070.35,147035.01,Education
1274,3,PAYTM WALLET* 8073,paytm wallet 8073,Paytm,2415.9,debit,Cash,Finance,Wallet Top-up,0.9027,2024-12-21 15:09:00,12,5,15,0,9588.7,7786.17,-6217.81,18070.35,144619.11,Food & Dining
586,3,BANK INTEREST 9570,bank interest 9570,Bank,1.0,credit,NEFT,Income,Interest,0.7417,2024-12-22 15:44:00,12,6,15,0,,,-6217.81,18070.35,144620.11,Income
1560,3,HOTSTAR PREMIUM 9304,hotstar premium 9304,Hotstar,1403.84,debit,Credit Card,Entertainment,Streaming,0.8713,2024-12-30 22:32:00,12,0,22,1,618.26,441.82,-6217.81,18070.35,143216.27,Transport
138,3,RELIANCE FRESH* 7338,reliance fresh 7338,Reliance Fresh,1367.49,debit,UPI,Groceries,Supermarket,0.8171,2025-01-04 08:33:00,1,5,8,0,1330.62,961.45,-43154.42,18070.35,141848.78,Shopping
1053,3,UBER INDIA 3793,uber india 3793,Uber,313.32,debit,Cash,Transport,Cab,0.9489,2025-01-07 17:49:00,1,1,17,0,848.52,777.07,-43154.42,18070.35,141535.46,Transport
846,3,HDFC BANK EMI 4031,hdfc bank emi 4031,HDFC EMI,18228.19,debit,Cash,Finance,Loan EMI,0.7281,2025-01-12 10:57:00,1,6,10,1,9588.7,7786.17,-43154.42,18070.35,123307.27,Finance
369,3,UBER INDIA 9800,uber india 9800,Uber,565.2,debit,Debit Card,Transport,Cab,0.7029,2025-01-17 06:35:00,1,4,6,0,848.52,777.07,-43154.42,18070.35,122742.07,Transport
1582,3,ZOMATO* 6355,zomato 6355,Zomato,282.58,debit,IMPS,Food & Dining,Food Delivery,0.8294,2025-01-19 14:50:00,1,6,14,0,420.57,201.22,-43154.42,18070.35,122459.49,Food & Dining
507,3,UBER INDIA 1003,uber india 1003,Uber,127.4,transfer,UPI,Transport,Cab,0.7272,2025-01-23 16:31:00,1,3,16,0,,,-43154.42,18070.35,122332.09,Utilities
1338,3,HOTSTAR PREMIUM 3178,hotstar premium 3178,Hotstar,401.76,transfer,Credit Card,Entertainment,Streaming,0.7126,2025-01-28 14:25:00,1,1,14,1,,,-43154.42,18070.35,121930.33,Entertainment
1680,3,HDFC BANK EMI 5189,hdfc bank emi 5189,HDFC EMI,22397.64,debit,Net Banking,Finance,Loan EMI,0.7265,2025-01-29 10:27:00,1,2,10,1,9588.7,7786.17,-43154.42,18070.35,99532.69,Finance
1081,3,HDFC BANK EMI 2287,hdfc bank emi 2287,HDFC EMI,12788.71,debit,UPI,Finance,Loan EMI,0.8982,2025-02-03 14:25:00,2,0,14,1,9588.7,7786.17,-29369.12,18070.35,86743.98,Finance
508,3,RELIANCE FRESH* 5989,reliance fresh 5989,Reliance Fresh,1555.06,debit,Credit Card,Groceries,Supermarket,0.9045,2025-02-03 20:12:00,2,0,20,0,1330.62,961.45,-29369.12,18070.35,85188.92,Groceries
1892,3,APOLLO PHARMACY 7556,apollo pharmacy 7556,Apollo Pharmacy,106.6,debit,IMPS,Healthcare,Medicines,0.9805,2025-02-05 19:45:00,2,2,19,0,961.32,513.85,-29369.12,18070.35,85082.32,Healthcare
272,3,AMAZON PAY* 2785,amazon pay 2785,Amazon,6301.42,debit,Cash,Shopping,E-commerce,0.5689,2025-02-06 16:20:00,2,3,16,0,3594.26,2049.35,-29369.12,18070.35,78780.9,Shopping
1794,3,APOLLO PHARMACY 5432,apollo pharmacy 5432,Apollo Pharmacy,873.94,debit,UPI,Healthcare,Medicines,0.7054,2025-02-10 18:18:00,2,0,18,0,961.32,513.85,-29369.12,18070.35,77906.96,Healthcare
1317,3,D-MART AVENUE 5762,d mart avenue 5762,DMart,3350.95,debit,NEFT,Groceries,Supermarket,0.806,2025-02-17 12:13:00,2,0,12,0,1330.62,961.45,-29369.12,18070.35,74556.01,Groceries
1028,3,ZOMATO* 9938,zomato 9938,Zomato,412.83,debit,Credit Card,Food & Dining,Food Delivery,0.9265,2025-02-20 06:17:00,2,3,6,0,420.57,201.22,-29369.12,18070.35,74143.18,Food & Dining
1914,3,BigBasket 4564,bigbasket 4564,BigBasket,2235.94,debit,Debit Card,Groceries,Online Grocery,0.8154,2025-02-20 15:52:00,2,3,15,0,1330.62,961.45,-29369.12,18070.35,71907.24,Groceries
1515,3,Airtel Xstream 2234,airtel xstream 2234,Airtel,1185.01,debit,IMPS,Utilities,Broadband,0.9398,2025-02-25 11:06:00,2,1,11,1,629.8,286.45,-29369.12,18070.35,70722.23,Utilities
467,3,OLA CABS* 5485,ola cabs 5485,Ola,126.74,debit,Cash,Transport,Cab,0.9237,2025-02-27 19:19:00,2,3,19,0,848.52,777.07,-29369.12,18070.35,70595.49,Transport
919,3,OLA CABS* 8830,ola cabs 8830,Ola,431.92,debit,Net Banking,Transport,Cab,0.8565,2025-02-27 20:42:00,2,3,20,0,848.52,777.07,-29369.12,18070.35,70163.57,Utilities
307,3,UBER INDIA 8937,uber india 8937,Uber,303.7,transfer,Cash,Transport,Cab,0.7634,2025-03-02 08:12:00,3,6,8,0,,,-19718.1,18070.35,69859.87,Transport
807,3,IRCTC E-TICKET 3675,irctc e ticket 3675,IRCTC,1818.24,debit,Wallet,Travel,Train Tickets,0.7782,2025-03-08 08:35:00,3,5,8,0,6779.79,7531.08,-19718.1,18070.35,68041.63,Travel
9,3,FLIPKART INTERNET 9085,flipkart internet 9085,Flipkart,4020.93,debit,Credit Card,Shopping,E-commerce,0.9992,2025-03-14 18:23:00,3,4,18,0,3594.26,2049.35,-19718.1,18070.35,64020.7,Shopping
1030,3,ZERODHA* 9594,zerodha 9594,Zerodha,9819.99,debit,IMPS,Investments,Stock Trading,0.8486,2025-03-24 09:02:00,3,0,9,0,20518.47,16874.6,-19718.1,18070.35,54200.71,Investments
1514,3,BigBasket 6338,bigbasket 6338,BigBasket,867.11,debit,Debit Card,Groceries,Online Grocery,0.987,2025-03-29 12:59:00,3,5,12,0,1330.62,961.45,-19718.1,18070.35,53333.6,Groceries
549,3,BYJU'S SUBSCRIPTION 4769,byju's subscription 4769,Byjus,3191.83,debit,Credit Card,Education,Online Learning,0.9241,2025-03-31 16:26:00,3,0,16,0,2370.13,913.23,-19718.1,18070.35,50141.77,Education
2049,3,RELIANCE FRESH* 8706,reliance fresh 8706,Reliance Fresh,1487.22,debit,UPI,Groceries,Supermarket,0.7941,2025-04-10 11:09:00,4,3,11,0,1330.62,961.45,-10432.66,18070.35,48654.55,Groceries
22,3,APOLLO PHARMACY 1958,apollo pharmacy 1958,Apollo Pharmacy,627.1,debit,Cash,Healthcare,Medicines,0.7464,2025-04-10 15:27:00,4,3,15,0,961.32,513.85,-10432.66,18070.35,48027.45,Healthcare
1230,3,PAYTM WALLET* 2329,paytm wallet 2329,Paytm,4474.03,debit,Net Banking,Finance,Wallet Top-up,0.5472,2025-04-16 16:50:00,4,2,16,0,9588.7,7786.17,-10432.66,18070.35,43553.42,Finance
358,3,PAYTM WALLET* 5934,paytm wallet 5934,Paytm,410.79,debit,Debit Card,Finance,Wallet Top-up,0.9786,2025-04-22 10:02:00,4,1,10,0,9588.7,7786.17,-10432.66,18070.35,43142.63,Finance
612,3,PAYTM WALLET* 1981,paytm wallet 1981,Paytm,3433.52,debit,IMPS,Finance,Wallet Top-up,0.9804,2025-04-23 14:59:00,4,2,14,0,9588.7,7786.17,-10432.66,18070.35,39709.11,Groceries
18,3,SPOTIFY INDIA 2588,spotify india 2588,Spotify,134.11,transfer,Cash,Entertainment,Music Streaming,0.9422,2025-04-29 13:50:00,4,1,13,1,,,-10432.66,18070.35,39575.0,Utilities
2070,3,AMAZON PAY* 4041,amazon pay 4041,Amazon,5390.15,refund,Wallet,Shopping,E-commerce,0.7184,2025-04-30 08:34:00,4,2,8,0,,,-10432.66,18070.35,34184.85,Shopping
1105,3,ZERODHA* 4218,zerodha 4218,Zerodha,11336.81,debit,UPI,Investments,Stock Trading,0.7957,2025-05-03 20:06:00,5,5,20,0,20518.47,16874.6,14326.12,18070.35,22848.04,Investments
1966,3,HOTSTAR PREMIUM 7519,hotstar premium 7519,Hotstar,885.64,debit,Debit Card,Entertainment,Streaming,0.7054,2025-05-04 10:25:00,5,6,10,1,618.26,441.82,14326.12,18070.35,21962.4,Entertainment
985,3,HDFC BANK EMI 5529,hdfc bank emi 5529,HDFC EMI,9194.99,debit,IMPS,Finance,Loan EMI,0.7176,2025-05-06 23:13:00,5,1,23,1,9588.7,7786.17,14326.12,18070.35,12767.41,Finance
1554,3,NETFLIX INDIA 6280,netflix india 6280,Netflix,630.0,debit,Wallet,Entertainment,Streaming,0.7745,2025-05-11 21:36:00,5,6,21,1,618.26,441.82,14326.12,18070.35,12137.41,Entertainment
774,3,PETROL PUMP HPCL 4041,petrol pump hpcl 4041,HPCL,829.41,debit,Net Banking,Transport,Fuel,0.8352,2025-05-13 11:32:00,5,1,11,0,848.52,777.07,14326.12,18070.35,11308.0,Transport
1199,3,RELIANCE FRESH* 7524,reliance fresh 7524,Reliance Fresh,413.13,debit,NEFT,Groceries,Supermarket,0.7502,2025-05-15 08:11:00,5,3,8,0,1330.62,961.45,14326.12,18070.35,10894.87,Groceries
533,3,D-MART AVENUE 2148,d mart avenue 2148,DMart,2037.96,debit,IMPS,Groceries,Supermarket,0.9532,2025-05-17 21:27:00,5,5,21,0,1330.62,961.45,14326.12,18070.35,8856.91,Utilities
786,3,BANK INTEREST 2059,bank interest 2059,Bank,1054.96,credit,NEFT,Income,Interest,0.9616,2025-05-18 08:50:00,5,6,8,0,,,14326.12,18070.35,9911.87,Income
2113,3,HDFC BANK EMI 1927,hdfc bank emi 1927,HDFC EMI,5820.44,debit,Debit Card,Finance,Loan EMI,0.7684,2025-05-29 06:09:00,5,3,6,1,9588.7,7786.17,14326.12,18070.35,4091.43,Finance
635,3,FREELANCE PAYMENT 6198,freelance payment 6198,Freelance,44419.54,credit,NEFT,Income,Freelance,0.9634,2025-05-30 21:59:00,5,4,21,0,,,14326.12,18070.35,48510.97,Income
1286,3,PAYTM WALLET* 7359,paytm wallet 7359,Paytm,3919.59,debit,Debit Card,Finance,Wallet Top-up,0.839,2025-06-02 20:04:00,6,0,20,0,9588.7,7786.17,-66209.35,18070.35,44591.38,Finance
341,3,BigBasket 8521,bigbasket 8521,BigBasket,1042.76,debit,IMPS,Groceries,Online Grocery,0.821,2025-06-03 13:35:00,6,1,13,0,1330.62,961.45,-66209.35,18070.35,43548.62,Transport
726,3,ZERODHA* 9609,zerodha 9609,Zerodha,40809.84,debit,Cash,Investments,Stock Trading,0.7537,2025-06-05 17:31:00,6,3,17,0,20518.47,16874.6,-66209.35,18070.35,2738.78,Investments
1623,3,PRACTO CONSULT 5330,practo consult 5330,Practo,317.3,debit,UPI,Healthcare,Consultation,0.9433,2025-06-08 08:28:00,6,6,8,0,961.32,513.85,-66209.35,18070.35,2421.48,Utilities
350,3,PRACTO CONSULT 4560,practo consult 4560,Practo,1072.15,debit,NEFT,Healthcare,Consultation,0.9136,2025-06-08 15:53:00,6,6,15,0,961.32,513.85,-66209.35,18070.35,1349.33,Groceries
1297,3,RELIANCE FRESH* 6926,reliance fresh 6926,Reliance Fresh,1400.45,debit,Debit Card,Groceries,Supermarket,0.7741,2025-06-09 08:36:00,6,0,8,0,1330.62,961.45,-66209.35,18070.35,-51.12,Groceries
715,3,AMAZON PAY* 6618,amazon pay 6618,Amazon,812.06,debit,Debit Card,Shopping,E-commerce,0.7442,2025-06-09 17:19:00,6,0,17,0,3594.26,2049.35,-66209.35,18070.35,-863.18,Shopping
2110,3,HDFC BANK EMI 4500,hdfc bank emi 4500,HDFC EMI,12358.54,debit,Cash,Finance,Loan EMI,0.637,2025-06-12 12:06:00,6,3,12,1,9588.7,7786.17,-66209.35,18070.35,-13221.72,Finance
1520,3,PAYTM WALLET* 2614,paytm wallet 2614,Paytm,4921.49,transfer,Debit Card,Finance,Wallet Top-up,0.7084,2025-06-15 13:08:00,6,6,13,0,,,-66209.35,18070.35,-18143.21,Finance
1003,3,ZOMATO* 2942,zomato 2942,Zomato,552.12,debit,NEFT,Food & Dining,Food Delivery,0.7298,2025-06-15 14:36:00,6,6,14,0,420.57,201.22,-66209.35,18070.35,-18695.33,Food & Dining
421,3,PAYTM WALLET* 2467,paytm wallet 2467,Paytm,2984.64,debit,NEFT,Finance,Wallet Top-up,0.8445,2025-06-20 23:19:00,6,4,23,0,9588.7,7786.17,-66209.35,18070.35,-21679.97,Finance
1139,3,BANK INTEREST 2509,bank interest 2509,Bank,684.66,credit,Net Banking,Income,Interest,0.7045,2025-06-21 11:10:00,6,5,11,0,,,-66209.35,18070.35,-20995.31,Groceries
233,3,PETROL PUMP HPCL 6700,petrol pump hpcl 6700,HPCL,1624.56,debit,IMPS,Transport,Fuel,0.8834,2025-06-24 16:38:00,6,1,16,0,848.52,777.07,-66209.35,18070.35,-22619.87,Transport
375,3,MAKEMYTRIP 9309,makemytrip 9309,MakeMyTrip,21689.46,debit,Net Banking,Travel,Flight/Hotel,0.9182,2025-07-05 12:16:00,7,5,12,0,6779.79,7531.08,-33220.31,18070.35,-44309.33,Travel
295,3,ZOMATO* 7437,zomato 7437,Zomato,209.77,debit,Wallet,Food & Dining,Food Delivery,0.7892,2025-07-07 14:42:00,7,0,14,0,420.57,201.22,-33220.31,18070.35,-44519.1,Food & Dining
965,3,BYJU'S SUBSCRIPTION 5118,byju's subscription 5118,Byjus,1338.63,debit,Credit Card,Education,Online Learning,0.9464,2025-07-07 16:01:00,7,0,16,0,2370.13,913.23,-33220.31,18070.35,-45857.73,Utilities
2030,3,BANK INTEREST 1070,bank interest 1070,Bank,2004.41,credit,NEFT,Income,Interest,0.8207,2025-07-12 07:41:00,7,5,7,0,,,-33220.31,18070.35,-43853.32,Income
925,3,FLIPKART INTERNET 8059,flipkart internet 8059,Flipkart,3783.53,debit,IMPS,Shopping,E-commerce,0.7636,2025-07-17 08:22:00,7,3,8,0,3594.26,2049.35,-33220.31,18070.35,-47636.85,Shopping
1219,3,Airtel Xstream 2857,airtel xstream 2857,Airtel,758.62,debit,Wallet,Utilities,Broadband,0.907,2025-07-19 21:44:00,7,5,21,1,629.8,286.45,-33220.31,18070.35,-48395.47,Shopping
28,3,FLIPKART INTERNET 4335,flipkart internet 4335,Flipkart,1040.68,debit,Wallet,Shopping,E-commerce,0.8814,2025-07-20 10:17:00,7,6,10,0,3594.26,2049.35,-33220.31,18070.35,-49436.15,Shopping
2102,3,UNACADEMY* 9628,unacademy 9628,Unacademy,2908.08,debit,Credit Card,Education,Online Learning,0.8088,2025-07-22 14:07:00,7,1,14,1,2370.13,913.23,-33220.31,18070.35,-52344.23,Education
93,3,HOTSTAR PREMIUM 8451,hotstar premium 8451,Hotstar,1304.11,transfer,IMPS,Entertainment,Streaming,0.7042,2025-07-24 17:05:00,7,3,17,1,,,-33220.31,18070.35,-53648.34,Entertainment
65,3,Jio Recharge 8253,jio recharge 8253,Jio,984.29,debit,Credit Card,Utilities,Mobile Recharge,0.9327,2025-07-25 19:38:00,7,4,19,1,629.8,286.45,-33220.31,18070.35,-54632.63,Utilities
1617,3,APOLLO PHARMACY 8951,apollo pharmacy 8951,Apollo Pharmacy,1474.77,debit,Net Banking,Healthcare,Medicines,0.8417,2025-07-25 23:33:00,7,4,23,0,961.32,513.85,-33220.31,18070.35,-56107.4,Healthcare
585,3,GROFERS/BLINKIT 2909,grofers blinkit 2909,Blinkit,888.51,debit,Net Banking,Groceries,Quick Commerce,0.8252,2025-07-26 22:54:00,7,5,22,0,1330.62,961.45,-33220.31,18070.35,-56995.91,Groceries
30,3,SPOTIFY INDIA 3442,spotify india 3442,Spotify,148.38,debit,Net Banking,Entertainment,Music Streaming,0.9835,2025-07-28 06:07:00,7,0,6,1,618.26,441.82,-33220.31,18070.35,-57144.29,Entertainment
2138,3,BigBasket 5912,bigbasket 5912,BigBasket,386.8,debit,Wallet,Groceries,Online Grocery,0.9674,2025-08-01 23:04:00,8,4,23,0,1330.62,961.45,-39956.76,18070.35,-57531.09,Groceries
882,3,SBI MUTUAL FUND SIP 8046,sbi mutual fund sip 8046,SBI MF,2699.37,debit,IMPS,Investments,Mutual Fund,0.7187,2025-08-04 07:38:00,8,0,7,1,20518.47,16874.6,-39956.76,18070.35,-60230.46,Investments
1938,3,SWIGGY ORDER* 4020,swiggy order 4020,Swiggy,605.55,debit,Net Banking,Food & Dining,Food Delivery,0.9991,2025-08-05 23:00:00,8,1,23,0,420.57,201.22,-39956.76,18070.35,-60836.01,Food & Dining
1970,3,AMAZON PAY* 7840,amazon pay 7840,Amazon,1147.61,transfer,UPI,Shopping,E-commerce,0.9364,2025-08-06 11:38:00,8,2,11,0,,,-39956.76,18070.35,-61983.62,Shopping
2015,3,AMAZON PAY* 8354,amazon pay 8354,Amazon,2419.88,debit,UPI,Shopping,E-commerce,0.775,2025-08-06 20:25:00,8,2,20,0,3594.26,2049.35,-39956.76,18070.35,-64403.5,Shopping
1145,3,MAKEMYTRIP 7646,makemytrip 7646,MakeMyTrip,20722.35,debit,NEFT,Travel,Flight/Hotel,0.7563,2025-08-08 21:30:00,8,4,21,0,6779.79,7531.08,-39956.76,18070.35,-85125.85,Groceries
2141,3,PRACTO CONSULT 7809,practo consult 7809,Practo,916.01,transfer,Debit Card,Healthcare,Consultation,0.735,2025-08-11 18:45:00,8,0,18,0,,,-39956.76,18070.35,-86041.86,Utilities
763,3,SPOTIFY INDIA 2310,spotify india 2310,Spotify,109.78,debit,Credit Card,Entertainment,Music Streaming,0.7816,2025-08-13 20:40:00,8,2,20,1,618.26,441.82,-39956.76,18070.35,-86151.64,Entertainment
1384,3,APOLLO PHARMACY 7884,apollo pharmacy 7884,Apollo Pharmacy,885.16,transfer,Credit Card,Healthcare,Medicines,0.8849,2025-08-15 15:17:00,8,4,15,0,,,-39956.76,18070.35,-87036.8,Healthcare
561,3,OLA CABS* 9250,ola cabs 9250,Ola,38.31,debit,Credit Card,Transport,Cab,0.7961,2025-08-17 12:48:00,8,6,12,0,848.52,777.07,-39956.76,18070.35,-87075.11,Transport
225,3,D-MART AVENUE 6890,d mart avenue 6890,DMart,1457.81,debit,IMPS,Groceries,Supermarket,0.8631,2025-08-19 18:34:00,8,1,18,0,1330.62,961.45,-39956.76,18070.35,-88532.92,Groceries
836,3,MAKEMYTRIP 6618,makemytrip 6618,MakeMyTrip,2910.31,debit,Cash,Travel,Flight/Hotel,0.6858,2025-08-23 12:12:00,8,5,12,0,6779.79,7531.08,-39956.76,18070.35,-91443.23,Travel
2152,3,PETROL PUMP HPCL 2040,petrol pump hpcl 2040,HPCL,1139.36,debit,Cash,Transport,Fuel,0.8769,2025-08-25 20:33:00,8,0,20,0,848.52,777.07,-39956.76,18070.35,-92582.59,Transport
1969,3,HOTSTAR PREMIUM 3777,hotstar premium 3777,Hotstar,687.88,debit,Debit Card,Entertainment,Streaming,0.8938,2025-08-26 14:56:00,8,1,14,1,618.26,441.82,-39956.76,18070.35,-93270.47,Food & Dining
2022,3,NETFLIX INDIA 8822,netflix india 8822,Netflix,334.93,debit,Credit Card,Entertainment,Streaming,0.7646,2025-08-27 10:37:00,8,2,10,1,618.26,441.82,-39956.76,18070.35,-93605.4,Entertainment
1407,3,FLIPKART INTERNET 9730,flipkart internet 9730,Flipkart,4581.44,debit,Cash,Shopping,E-commerce,0.7472,2025-08-28 16:56:00,8,3,16,0,3594.26,2049.35,-39956.76,18070.35,-98186.84,Shopping
2088,3,BANK INTEREST 3647,bank interest 3647,Bank,435.38,credit,Wallet,Income,Interest,0.9817,2025-08-28 22:45:00,8,3,22,0,,,-39956.76,18070.35,-97751.46,Income
1774,3,UNACADEMY* 4263,unacademy 4263,Unacademy,2298.37,debit,Net Banking,Education,Online Learning,0.8955,2025-08-31 14:36:00,8,6,14,1,2370.13,913.23,-39956.76,18070.35,-100049.83,Education
521,3,BYJU'S SUBSCRIPTION 7277,byju's subscription 7277,Byjus,1652.95,debit,Cash,Education,Online Learning,0.9258,2025-09-01 10:53:00,9,0,10,0,2370.13,913.23,49588.64,18070.35,-101702.78,Education
395,3,APOLLO PHARMACY 1618,apollo pharmacy 1618,Apollo Pharmacy,154.81,transfer,Net Banking,Healthcare,Medicines,0.7789,2025-09-06 19:05:00,9,5,19,0,,,49588.64,18070.35,-101857.59,Healthcare
1432,3,BYJU'S SUBSCRIPTION 9919,byju's subscription 9919,Byjus,1307.83,debit,Cash,Education,Online Learning,0.9164,2025-09-06 20:33:00,9,5,20,0,2370.13,913.23,49588.64,18070.35,-103165.42,Education
15,3,Jio Recharge 7118,jio recharge 7118,Jio,981.38,debit,Credit Card,Utilities,Mobile Recharge,0.9139,2025-09-13 19:13:00,9,5,19,1,629.8,286.45,49588.64,18070.35,-104146.8,Shopping
1473,3,PAYTM WALLET* 9836,paytm wallet 9836,Paytm,3302.72,debit,IMPS,Finance,Wallet Top-up,0.96,2025-09-13 20:14:00,9,5,20,0,9588.7,7786.17,49588.64,18070.35,-107449.52,Finance
737,3,Jio Recharge 8778,jio recharge 8778,Jio,929.21,transfer,Credit Card,Utilities,Mobile Recharge,0.6314,2025-09-14 18:24:00,9,6,18,1,,,49588.64,18070.35,-108378.73,Groceries
340,3,UNACADEMY* 9123,unacademy 9123,Unacademy,2630.66,debit,Debit Card,Education,Online Learning,0.8517,2025-09-19 07:00:00,9,4,7,1,2370.13,913.23,49588.64,18070.35,-111009.39,Education
1216,3,HOTSTAR PREMIUM 2404,hotstar premium 2404,Hotstar,601.24,transfer,UPI,Entertainment,Streaming,0.9029,2025-09-19 22:47:00,9,4,22,1,,,49588.64,18070.35,-111610.63,Groceries
1854,3,PRACTO CONSULT 2625,practo consult 2625,Practo,734.63,debit,Credit Card,Healthcare,Consultation,0.7916,2025-09-28 07:02:00,9,6,7,0,961.32,513.85,49588.64,18070.35,-112345.26,Healthcare
1893,3,SALARY CREDIT 5416,salary credit 5416,Employer,60540.7,credit,IMPS,Income,Salary,0.9557,2025-09-28 20:56:00,9,6,20,0,,,49588.64,18070.35,-51804.56,Income
498,3,Airtel Xstream 6218,airtel xstream 6218,Airtel,341.89,debit,Net Banking,Utilities,Broadband,0.762,2025-09-29 23:32:00,9,0,23,1,629.8,286.45,49588.64,18070.35,-52146.45,Utilities
851,3,UBER INDIA 5861,uber india 5861,Uber,174.61,debit,UPI,Transport,Cab,0.9475,2025-10-04 23:07:00,10,5,23,0,848.52,777.07,1233.01,18070.35,-52321.06,Transport
1909,3,FREELANCE PAYMENT 4243,freelance payment 4243,Freelance,15000.43,credit,Cash,Income,Freelance,0.8471,2025-10-10 18:16:00,10,4,18,0,,,1233.01,18070.35,-37320.63,Income
1889,3,FREELANCE PAYMENT 4876,freelance payment 4876,Freelance,5500.37,credit,UPI,Income,Freelance,0.7321,2025-10-11 15:24:00,10,5,15,0,,,1233.01,18070.35,-31820.26,Income
1306,3,GROFERS/BLINKIT 9142,grofers blinkit 9142,Blinkit,1235.23,debit,NEFT,Groceries,Quick Commerce,0.7549,2025-10-15 13:13:00,10,2,13,0,1330.62,961.45,1233.01,18070.35,-33055.49,Groceries
63,3,FLIPKART INTERNET 8216,flipkart internet 8216,Flipkart,236.31,debit,UPI,Shopping,E-commerce,0.8722,2025-10-15 21:06:00,10,2,21,0,3594.26,2049.35,1233.01,18070.35,-33291.8,Shopping
531,3,MAKEMYTRIP 2194,makemytrip 2194,MakeMyTrip,4977.74,debit,Cash,Travel,Flight/Hotel,0.9146,2025-10-20 09:58:00,10,0,9,0,6779.79,7531.08,1233.01,18070.35,-38269.54,Travel
1485,3,OLA CABS* 4890,ola cabs 4890,Ola,136.64,debit,UPI,Transport,Cab,0.8196,2025-10-20 23:20:00,10,0,23,0,848.52,777.07,1233.01,18070.35,-38406.18,Transport
1509,3,NETFLIX INDIA 2472,netflix india 2472,Netflix,171.89,debit,Wallet,Entertainment,Streaming,0.751,2025-10-22 06:40:00,10,2,6,1,618.26,441.82,1233.01,18070.35,-38578.07,Entertainment
